date,rocket_name,launch_site,orbit,payload_mass,satellite_name,outcome
2017-02-15,PSLV-XL,Satish Dhawan Space Centre,LEO,10.0,Lemur-2 Satchmo (Lemur 2-F24),Success
2020-09-02,Vega,Guiana Space Center,LEO,10.0,Lemur-2 Schmidtfall (Lemur 2FM115),Success
2017-06-23,PSLV,Satish Dhawan Space Centre,LEO,10.0,Lemur-2 ShainaJohl (Lemur 2F34),Success
2020-09-28,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,10.0,Lemur-2 Slicers (Lemur 2FM121),Success
2017-02-15,PSLV-XL,Satish Dhawan Space Centre,LEO,10.0,Lemur-2 Smita-Sharad (Lemur 2-F26),Success
2016-10-17,Antares 230,Wallops Island Flight Facility,LEO,10.0,Lemur-2 Sokolsky (Lemur 2-F14),Failure
2021-04-29,Vega W18,Guiana Space Center,LEO,10.0,Lemur-2 SpecialK,Success
2017-02-15,PSLV-XL,Satish Dhawan Space Centre,LEO,10.0,Lemur-2 Spire-Minions (Lemur 2F23),Success
2017-04-18,Nanorack Deployer,International Space Station - Cygnus,LEO,10.0,Lemur-2 SpiroVision (Lemur 2F32),Success
2020-09-02,Vega,Guiana Space Center,LEO,10.0,Lemur-2 Squarejaws (Lemur 2FM117),Success
2023-01-03,Falcon 9,Cape Canaveral,LEO,10.0,Lemur-2 SteveAlbers (Lemur FM168),Success
2020-09-28,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,10.0,Lemur-2 Susurrus (Lemur 2FM120),Failure
2017-02-15,PSLV-XL,Satish Dhawan Space Centre,LEO,10.0,Lemur-2 Tachikoma (Lemur 2F29),Success
2018-01-21,Electron,Rocket Lab Launch Complex 1,LEO,10.0,Lemur-2 Tallhamn-ATC (Lemur 2F72),Failure
2022-05-25,Falcon 9,Cape Canaveral,LEO,10.0,Lemur-2 TennysonLilly,Failure
2018-01-31,Soyuz-2.1a,Vostochny Cosmodrome,LEO,10.0,Lemur-2 TheNickMolo (Lemur 2F75),Success
2019-12-11,PSLV,Satish Dhawan Space Centre,LEO,10.0,Lemur-2 Theodosia (Lemur 2FM111),Success
2018-12-27,Soyuz-2.1a,Vostochny Cosmodrome,LEO,10.0,Lemur-2 TinyKev (Lemur 2F92) ,Success
2018-07-16,Nanorack Deployer,Cygnus,LEO,10.0,Lemur-2 TomHenderson (Lemur 2F78),Success
2018-01-31,Soyuz-2.1a,Vostochny Cosmodrome,LEO,10.0,Lemur-2 UramChanSol (Lemur 2F77),Success
2020-09-02,Vega,Guiana Space Center,LEO,10.0,Lemur-2 Ursa Avion (Lemur 2FM119),Success
2022-05-25,Falcon 9,Cape Canaveral,LEO,10.0,Lemur-2 VanDenDries,Success
2019-04-01,PSLV,Satish Dhawan Space Centre,LEO,10.0,Lemur-2 Victor-Andrew (Lemur 2FM100),Success
2018-11-29,PSLV,Satish Dhawan Space Centre,LEO,10.0,Lemur-2 Vladimir (Lemur 2F85),Success
2018-07-16,Nanorack Deployer,Cygnus,LEO,10.0,Lemur-2 Vu (Lemur 2F81),Success
2020-11-07,PSLV,Satish Dhawan Space Centre,LEO,10.0,Lemur-2 Wallace (Lemur 2F128),Success
2019-07-05,Soyuz-2.1b,Vostochny Cosmodrome,LEO,10.0,Lemur-2 Wanli (Lemur 2FM102),Success
2016-10-17,Antares 230,Wallops Island Flight Facility,LEO,10.0,Lemur-2 Wingo (Lemur 2F17),Success
2016-10-17,Antares 230,Wallops Island Flight Facility,LEO,10.0,Lemur-2 Xiaoqing (Lemur 2F15),Success
2017-06-23,PSLV,Satish Dhawan Space Centre,LEO,10.0,Lemur-2 XueniTerence (Lemur 2F35),Success
2019-07-05,Soyuz-2.1b,Vostochny Cosmodrome,LEO,10.0,Lemur-2 Yndrd (Lemur 2FM103),Success
2017-12-09,Nanorack Deployer,International Space Station - Cygnus,LEO,10.0,Lemur-2 YongLin (Lemur 2F50),Success
2018-07-16,Nanorack Deployer,Cygnus,LEO,10.0,Lemur-2 Yuasa (Lemur 2F79),Success
2017-07-14,Soyuz-2.1a,Baikonur Cosmodrome,LEO,10.0,Lemur-2 Zachary (Lemur 2F46),Success
2018-12-27,Soyuz-2.1a,Vostochny Cosmodrome,LEO,10.0,Lemur-2 Zo (Lemur 2F91),Success
2018-11-10,Electron,Rocket Lab Launch Complex 1,LEO,10.0,Lemur-2 Zupanski (Lemur 2F82),Success
2019-06-25,Falcon Heavy,Cape Canaveral,Elliptical,6.0,LEO CP9 (Launch Environment Observer),Success
2018-01-11,PSLV,Satish Dhawan Space Centre,LEO,100.0,LEO Vantage 1,Success
2015-09-19,Long March 6,Taiyuan Launch Center,LEO,11.0,"LilacSat-2 (CAS-3H, Zidingxiang-2)",Success
2021-06-30,Falcon 9,Cape Canaveral,LEO,16.0,LINCS-1 (Laser Interconnect and Networking Communications System),Success
2021-06-30,Falcon 9,Cape Canaveral,LEO,16.0,LINCS-2 (Laser Interconnect and Networking Communications System),Success
2014-09-04,Long March 2D,Jiuquan Satellite Launch Center,LEO,100.0,Ling Qiao,Success
2019-01-21,Long March 11,Jiuquan Satellite Launch Center,LEO,3.0,Lingque 1A,Success
2021-12-06,Ceres 1,Jiuquan Satellite Launch Center,LEO,10.0,Lize 1,Success
2017-12-04,Long March 2D,Jiuquan Satellite Launch Center,LEO,,LKW-1 (Land Exploration Satellite 1),Success
2017-12-22,Long March 2D,Jiuquan Satellite Launch Center,LEO,,LKW-2 (Land Exploration Satellite 2),Failure
2018-01-13,Long March 2D,Jiuquan Satellite Launch Center,LEO,,LKW-3 (Land Exploration Satellite 3),Success
2018-03-17,Long March 2D,Jiuquan Satellite Launch Center,LEO,,LKW-4 (Land Exploration Satellite 4),Success
2023-04-15,Falcon 9,Vandenberg AFB,LEO,2.0,LLITED-A (Low-Latitude Ionosphere/Thermosphere Enhancements in Density),Success
2023-04-15,Falcon 9,Vandenberg AFB,LEO,2.0,LLITED-B (Low-Latitude Ionosphere/Thermosphere Enhancements in Density),Failure
2020-07-25,Long March 4B,Taiyuan Launch Center,LEO,50.0,"Long Xia Yan (Lobster Eye, NJU-HKU No.1 ) ",Success
2009-11-20,Soyuz U,Plesetsk Cosmodrome,LEO,5000.0,Lotos-S1 (Cosmos 2455),Success
2017-12-03,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,5000.0,Lotos-S1 803 (Cosmos 2524),Failure
2018-10-24,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,5000.0,Lotos-S1 804 (Cosmos 2528),Success
2021-02-02,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,5000.0,Lotos-S1 805 (Cosmos 2549),Success
2022-04-07,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,5000.0,Lotos-S1 806 (Cosmos 2554) ,Failure
2014-12-23,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,5000.0,Lotos-S2 (Cosmos 2502),Success
2015-10-07,Long March 2D,Jiuquan Satellite Launch Center,LEO,55.0,"LQSat (Lingqiao Satellite, Jilian 1A)",Success
2020-11-29,H2A,Tanegashima Space Center,GEO,,"LUCAS (Laser Utilizing Communication System, JDRS-1)",Success
2011-12-11,Proton M,Baikonur Cosmodrome,GEO,950.0,Luch 5A,Success
2012-11-02,Proton M,Baikonur Cosmodrome,GEO,1282.0,Luch 5B,Success
2023-03-12,Proton,Baikonur Cosmodrome,GEO,1930.0,Luch 5kh-3 (Olymp-K 13),Success
2014-04-28,Proton M,Baikonur Cosmodrome,GEO,1148.0,Luch 5V,Success
2014-09-27,Proton M,Baikonur Cosmodrome,GEO,,Luch/Olympus,Success
2019-07-05,Soyuz-2.1b,Vostochny Cosmodrome,LEO,1.0,Lucky-7,Failure
2022-01-25,Long March 4C,Jiuquan Satellite Launch Center,LEO,3200.0,Ludi Tance 1-01A (L-SAR 01A),Failure
2022-02-26,Long March 4C,Jiuquan Satellite Launch Center,LEO,3200.0,Ludi Tance 1-01B (L-SAR 01B),Success
2018-12-27,Soyuz-2.1a,Vostochny Cosmodrome,LEO,2.0,Lume-1,Success
2018-06-03,Long March 2D,Jiuquan Satellite Launch Center,LEO,5.0,Luojia 1,Success
2023-01-15,Long March 2D,Taiyuan Launch Center,LEO,245.0,Luojia 3-01,Failure
2023-01-03,Falcon 9,Cape Canaveral,LEO,80.0,Lynk-3,Success
2023-01-03,Falcon 9,Cape Canaveral,LEO,80.0,Lynk-4,Success
2020-05-13,Slingshot Deployer,Cygnus,LEO,8.0,Lynk-4 (Lynk the World),Failure
2022-04-01,Falcon 9,Cape Canaveral,LEO,80.0,Lynk-5 (Lynk Tower 1),Success
2021-06-30,Falcon 9,Cape Canaveral,LEO,30.0,Lynk-6 (Shannon),Success
2011-10-28,Delta 7920,Vandenberg AFB,LEO,2.0,M-Cubed/E1P-U2 (Michigan Multipurpose Minisat; Explorer 1 Prime - Unit 2 - HRBE [William A. Hiscock Radiation Belt Explorer]),Success
2016-06-22,PSLV XL,Satish Dhawan Space Centre,LEO,85.0,M3MSat (Maritime Monitoring and Messaging Microsatellite),Success
2021-06-30,Falcon 9,Cape Canaveral,LEO,23.0,Mandrake 2A,Success
2021-06-30,Falcon 9,Cape Canaveral,LEO,23.0,Mandrake 2B,Success
2001-12-10,Zenit,Baikonur Cosmodrome,LEO,47.0,Maroc Tubsat ,Success
2017-06-23,PSLV,Satish Dhawan Space Centre,LEO,16.0,Max Valier,Success
2022-01-13,Falcon 9,Cape Canaveral,LEO,1.0,MDASat-1A (Maritime Domain Awareness Satellite),Success
2022-01-13,Falcon 9,Cape Canaveral,LEO,1.0,MDASat-1B (Maritime Domain Awareness Satellite),Failure
2022-01-13,Falcon 9,Cape Canaveral,LEO,1.0,MDASat-1C (Maritime Domain Awareness Satellite),Success
2009-06-21,Zenit 3SLB,Baikonur Cosmodrome,GEO,2417.0,Measat 3A (Malaysia East Asia Sat 3A),Success
2014-09-11,Ariane 5 ECA,Guiana Space Center,GEO,5800.0,Measat 3B (Malaysia East Asia Sat 3B),Success
2022-06-22,Ariane 5,Guiana Space Center,GEO,5648.0,Measat 3D (Malaysia East Asia Sat 3D),Success
2011-10-12,PSLV,Satish Dhawan Space Centre,LEO,1000.0,Megha-Tropiques,Success
2023-01-03,Falcon 9,Cape Canaveral,LEO,10.0,Menut,Success
2018-08-07,Falcon 9,Cape Canaveral,GEO,5800.0,Merah Putih (Telkom 4),Success
1994-08-27,Titan IVA,Cape Canaveral,GEO,8000.0,"Mercury 1 (Advanced Vortex 1,  105)",Success
1996-04-24,Titan IVA,Cape Canaveral,GEO,8000.0,"Mercury 2 (Advanced Vortex 2,  118)",Success
2014-04-10,Atlas 5,Cape Canaveral,GEO,3900.0,"Mercury 3 (NROL 67,  250)",Failure
2022-03-22,Soyuz-2.1a,Plesetsk Cosmodrome,Elliptical,2000.0,Meridian-10 (Meridian 20L),Success
2010-11-02,Soyuz-2.1a,Plesetsk Cosmodrome,Elliptical,2500.0,Meridian-3,Success
2011-05-04,Soyuz-2.1a,Plesetsk Cosmodrome,Elliptical,2500.0,Meridian-4,Success
2012-11-14,Soyuz-2.1a,Plesetsk Cosmodrome,Elliptical,2500.0,Meridian-6 (Meridian 16L),Success
2014-10-30,Soyuz-2.1a,Plesetsk Cosmodrome,Elliptical,2500.0,Meridian-7 (Meridian 17L),Success
2019-07-30,Soyuz-2.1a,Plesetsk Cosmodrome,Elliptical,2500.0,Meridian-8 (Meridian 18L),Success
2020-02-20,Soyuz-2.1a,Plesetsk Cosmodrome,Elliptical,2500.0,Meridian-9 (Meridian 19L),Success
2019-11-27,PSLV,Satish Dhawan Space Centre,LEO,5.0,Meshbed,Success
2019-07-05,Soyuz-2.1b,Vostochny Cosmodrome,LEO,2900.0,Meteor-M 2.2,Success
2014-07-08,Soyuz-2.1b,Baikonur Cosmodrome,LEO,2778.0,Meteor-M N-2,Success
2012-07-05,Ariane 5 ECA,Guiana Space Center,GEO,2000.0,"Meteosat 10 (MSGalaxy-3,MSG 3)",Success
2015-07-15,Ariane 5 ECA,Guiana Space Center,GEO,2000.0,Meteosat 11 (MSG 4),Success
2002-08-21,Ariane 5,Guiana Space Center,GEO,2000.0,"Meteosat 8 (MSGalaxy-1, MSG-1)",Failure
2005-12-21,Ariane 5G,Guiana Space Center,GEO,2000.0,"Meteosat 9 (MSGalaxy-2, MSG 2)",Success
2012-09-17,Soyuz-2.1a,Baikonur Cosmodrome,LEO,4085.0,MetOp-B (Meteorological Operational satellite),Success
2018-11-06,Soyuz-2.1b,Guiana Space Center,LEO,4084.0,MetOp-C (Meteorological Operational satellite),Success
2019-10-09,Proton,Baikonur Cosmodrome,GEO,2875.0,MEV-1 (Mission Extension Vehicle-1) ,Success
2020-08-15,Ariane 5,Guiana Space Center,GEO,2875.0,MEV-2 (Mission Extension Vehicle-2),Success
2012-12-19,Atlas 5 ECA,Guiana Space Center,GEO,2900.0,Mexsat-3 (Mexsat Bicentenario),Success
2015-10-02,Atlas 5,Cape Canaveral,GEO,5325.0,Mexsat-3 (Morelos-3),Success
2020-09-28,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,5.0,MeznSat,Success
2019-01-18,Epsilon,Uchinoura Space Center,LEO,50.5,MicroDragon,Success
2018-01-11,PSLV,Satish Dhawan Space Centre,LEO,3.8,MicroMAS-2A (Micro-sized Microwave Atmospheric Satellite),Success
2016-04-27,Soyuz-2.1a,Vostochny Cosmodrome,LEO,645.0,Mikhailo Lomonosov (MVL-300),Success
1994-02-07,Titan 4A,Cape Canaveral,GEO,4536.0,"Milstar DFS-1 (USA 99, Milstar 1-F1) (Military Strategic and Tactical Relay)",Success
2001-02-27,Titan 4B,Cape Canaveral,GEO,4536.0,"Milstar DFS-4 (USA 157, Milstar 2-F2) (Military Strategic and Tactical Relay)",Success
2002-01-16,Titan 4B,Cape Canaveral,GEO,4536.0,"Milstar DFS-5 (USA 164, Milstar 2-F3) (Military Strategic and Tactical Relay)",Success
2003-04-08,Titan 4B,Cape Canaveral,GEO,4536.0,Milstar DFS-6 (USA 169) (Military Strategic and Tactical Relay),Success
2022-10-21,Soyuz 2.1v,Plesetsk Cosmodrome,LEO,500.0,MKA-1,Success
2022-10-21,Soyuz 2.1v,Plesetsk Cosmodrome,LEO,500.0,MKA-1,Success
2015-03-13,Atlas 5,Cape Canaveral,Elliptical,1360.0,MMS-1 (Magnetospheric Multiscale Mission),Success
2015-03-13,Atlas 5,Cape Canaveral,Elliptical,1360.0,MMS-2 (Magnetospheric Multiscale Mission),Success
2015-03-13,Atlas 5,Cape Canaveral,Elliptical,1360.0,MMS-3 (Magnetospheric Multiscale Mission),Success
2015-03-13,Atlas 5,Cape Canaveral,Elliptical,1360.0,MMS-4 (Magnetospheric Multiscale Mission),Success
2017-11-08,Vega,Guiana Space Center,LEO,1110.0,Mohammed VI-A ,Success
2018-11-21,Vega,Guiana Space Center,LEO,1110.0,Mohammed VI-B ,Success
2021-07-29,Electron,Rocket Lab Launch Complex 1,LEO,20.0,Monolith,Failure
2003-06-30,Rokot,Plesetsk Cosmodrome,LEO,53.0,MOST (Microvariability & Oscillations of STars),Success
2018-12-03,Falcon 9,Vandenberg AFB,LEO,2.0,MOVE II (Munich Orbital Verification Experiment II),Success
2003-09-27,Kosmos 3M,Plesetsk Cosmodrome,LEO,64.0,Mozhayets 4 (RS-22),Success
2019-04-01,PSLV,Satish Dhawan Space Centre,LEO,6.8,MP6,Success
1995-04-07,Atlas 2A,Cape Canaveral,GEO,2850.0,"MSAT 2 (AMSC-1, ACTel-1)",Success
2012-02-24,Atlas 5,Cape Canaveral,GEO,6804.0,MUOS-1 (Mobile User Objective System 1),Success
2013-07-19,Atlas 5,Cape Canaveral,GEO,6804.0,MUOS-2 (Mobile User Objective System 2),Success
2015-01-21,Atlas 5,Cape Canaveral,GEO,6804.0,MUOS-3 (Mobile User Objective System 3),Success
2015-09-02,Atlas 5,Cape Canaveral,GEO,6804.0,MUOS-4 (Mobile User Objective System 4),Success
2016-06-24,Atlas 5,Cape Canaveral,GEO,6804.0,MUOS-5 (Mobile User Objective System 5),Success
2022-05-02,Electron,Rocket Lab Launch Complex 1,LEO,1.0,MyRadar-1,Success
2017-07-14,Soyuz-2.1a,Baikonur Cosmodrome,LEO,5.5,NanoACE,Success
2004-12-18,Ariane 5G,Guiana Space Center,LEO,20.0,Nanosat-1,Success
2009-07-29,Dnepr,Baikonur Cosmodrome,LEO,20.0,Nanosat-1B,Success
2021-03-22,Soyuz-2.1a,Baikonur Cosmodrome,LEO,3.0,NANOSATC-BR2,Failure
2023-01-09,Ceres 1,Jiuquan Satellite Launch Center,LEO,10.0,Nantong Zhongxue Hao,Success
2020-09-02,Vega,Guiana Space Center,LEO,10.0,NAPA-1 (Royal Thai Air Force Sat-1),Success
2021-06-30,Falcon 9,Cape Canaveral,LEO,10.0,NAPA-2 (Royal Thai Air Force Sat-2),Success
2019-07-25,Falcon 9,Cape Canaveral,LEO,1.0,NARSSCUBE-2 (National Authority for Remote Sensing and Space Sciences),Success
2010-05-28,Delta 4,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-1 (Navstar SVN 6USA 2, PRN USA 25, USA 213)",Success
2015-07-15,Atlas 5,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-10 (Navstar SVN 72, PRN 8, USA 262)",Success
2015-10-31,Atlas 5,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-11 (Navstar SVN 73, PRN 10, USA 265)",Failure
2016-02-05,Atlas 5,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-1USA 2 (Navstar SVN 70, PRN 32, USA 266)",Success
2012-10-04,Delta 4,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-3 (Navstar SVN 65, PRN USA 24, USA 239)",Success
2013-05-15,Atlas 5,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-4 (Navstar SVN 23, PRN USA 27, USA 24",Success
2014-02-21,Delta 4,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-5 (Navstar SVN 64, PRN 30, USA 248)",Success
2014-05-17,Delta 4,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-6 (Navstar SVN 67, PRN 06, USA 251)",Success
2014-08-02,Atlas 5,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-7 (Navstar SVN 68, PRN 09, USA 256)",Success
2014-10-29,Atlas 5,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-8 (Navstar SVN 69, PRN 03, USA 258)",Success
2015-03-25,Delta 4M,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-9 (Navstar SVN 71, PRN 26, USA 260)",Success
2011-07-16,Delta 4,Cape Canaveral,MEO,1630.0,"Navstar GPS IIF-USA 2 (Navstar SVN 63, PRN 01, USA 23)",Failure
2018-12-23,Falcon 9,Cape Canaveral,MEO,2300.0,"Navstar GPS III-1 (Navstar SVN 74, PRN 04, USA 289)",Success
2019-08-22,Delta 4,Cape Canaveral,MEO,2300.0,"Navstar GPS III-2 (Navstar SVN 75, PRN 18, USA 293)",Success
2020-06-30,Falcon 9,Cape Canaveral,MEO,2300.0,"Navstar GPS III-3 (Navstar SVN 76, USA 304)",Success
2020-11-05,Falcon 9,Cape Canaveral,MEO,2300.0,"Navstar GPS III-4 (Navstar SVN 77, PRN 14, USA 309)",Success
2021-06-17,Falcon 9,Cape Canaveral,MEO,2300.0,"Navstar GPS III-5 (Navstar SVN 78, PRN 11, USA 319)",Failure
2023-01-18,Falcon 9,Cape Canaveral,MEO,4352.0,"Navstar GPS III-6 (Navstar SVN 79, PRN 28, USA 343)",Success
1997-07-23,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-2 (Navstar SVN 43, PRN 13, USA 132)",Success
1999-10-07,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-3 (Navstar SVN 46, PRN 1, USA 145)",Success
2000-05-11,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-4 (Navstar SVN 51, PRN 20, USA 150)",Success
2000-07-16,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-5 (Navstar SVN 44, PRN 28, USA 151)",Success
2000-11-10,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-6 (Navstar SVN 41, PRN 22, USA 154)",Success
2001-01-30,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-7 (Navstar SVN 54, PRN 18, USA 156)",Success
2003-01-29,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-8 (Navstar SVN 56, PRN 16, USA 166)",Success
2003-03-31,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-9 (Navstar SVN 45, PRN 21, USA 168)",Success
2006-09-25,Delta 2,Cape Canaveral,MEO,2060.0,"Navstar GPS IIR-M-2 (Navstar SVN 52, PRN 31, USA 190)",Success
2006-11-17,Delta 2,Cape Canaveral,MEO,2060.0,"Navstar GPS IIR-M-3 (Navstar SVN 58, PRN 12, USA 192)",Success
2007-10-17,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-M-4 (Navstar SVN 55, PRN 15, USA 196)",Success
2007-12-20,Delta 2,Cape Canaveral,MEO,2060.0,"Navstar GPS IIR-M-5 (Navstar SVN 57, PRN 29, USA 199)",Success
2008-03-15,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-M-6 (Navstar SVN 48, PRN 07, USA 201)",Success
2009-08-17,Delta 2,Cape Canaveral,MEO,2059.0,"Navstar GPS IIR-M-8 (Navstar SVN 50, PRN 05, USA 206)",Failure
2005-09-26,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-M-USA 1 (Navstar SVN 53, PRN 17, USA 183)",Success
2004-11-06,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-USA 13 (Navstar SVN 6USA 1, PRN 02, USA 180)",Success
2004-03-20,Delta 2,Cape Canaveral,MEO,2217.0,"Navstar GPS IIR-USA 1USA 1 (Navstar SVN 59, PRN 19, USA 177)",Success
2015-09-19,Long March 6,Taiyuan Launch Center,LEO,20.0,Naxing 2,Success
2022-02-05,Soyuz 2.1a,Plesetsk Cosmodrome,MEO,2000.0,Neitron No. 1 (Cosmos 2553),Success
2020-09-02,Vega,Guiana Space Center,LEO,65.0,NEMO-HD,Success
2021-04-27,Long March 6,Taiyuan Launch Center,LEO,40.0,NEO-1 ,Success
2013-02-25,PSLV,Satish Dhawan Space Centre,LEO,74.0,NEOSSat (Near Earth Object Surveillance Satellite),Success
2021-06-30,Falcon 9,Cape Canaveral,LEO,4.0,Neptuno (NEPT-1),Success
2022-06-30,PSLV,Satish Dhawan Space Centre,LEO,155.0,NeR,Success
2020-09-28,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,4.0,Netsat-1,Success
2020-09-28,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,4.0,Netsat-2,Failure
2020-09-28,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,4.0,Netsat-3,Success
2020-09-28,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,4.0,Netsat-4,Success
2018-12-03,Falcon 9,Vandenberg AFB,LEO,100.0,NextSat-1,Success
2019-01-18,Epsilon,Uchinoura Space Center,LEO,4.0,Nexus (Fuji-Oscar-99),Success
2011-12-17,Long March 3B,Xichang Satellite Launch Center,GEO,5150.0,NigComSat-1R,Success
2011-08-17,Dnepr,Dombarovsky Air Base,LEO,300.0,NigeriaSat-2,Success
2011-08-17,Dnepr,Dombarovsky Air Base,LEO,100.0,Nigeriasat-X,Success
2010-08-04,Ariane 5,Guiana Space Center,GEO,3200.0,Nilesat 201,Success
2022-06-08,Falcon 9,Cape Canaveral,GEO,3500.0,Nilesat 301,Success
2008-09-19,Proton,Baikonur Cosmodrome,GEO,4850.0,Nimiq 4,Success
2009-09-17,Breeze M,Baikonur Cosmodrome,GEO,4745.0,Nimiq 5,Success
2012-05-18,Breeze M,Baikonur Cosmodrome,GEO,4745.0,Nimiq 6,Success
2019-11-13,Long March 6,Taiyuan Launch Center,LEO,100.0,Ningxia-1 01,Success
2019-11-13,Long March 6,Taiyuan Launch Center,LEO,100.0,Ningxia-1 02,Success
2019-11-13,Long March 6,Taiyuan Launch Center,LEO,100.0,Ningxia-1 03,Success
2019-11-13,Long March 6,Taiyuan Launch Center,LEO,100.0,Ningxia-1 04,Success
2019-11-13,Long March 6,Taiyuan Launch Center,LEO,100.0,Ningxia-1 05,Success
2021-07-09,Long March 6,Taiyuan Launch Center,LEO,100.0,Ningxia-2 01,Success
2021-07-09,Long March 6,Taiyuan Launch Center,LEO,100.0,Ningxia-2 02,Success
2021-07-09,Long March 6,Taiyuan Launch Center,LEO,100.0,Ningxia-2 03,Success
2021-07-09,Long March 6,Taiyuan Launch Center,LEO,100.0,Ningxia-2 04,Success
2021-07-09,Long March 6,Taiyuan Launch Center,LEO,100.0,Ningxia-2 05,Success
2017-06-22,PSLV,Satish Dhawan Space Centre,LEO,15.0,NIt (Noorul Islam University Satellite),Success
2019-02-21,Falcon 9,Cape Canaveral,GEO,4100.0,Nntara Satu,Success
1998-05-13,Titan 2,Vandenberg AFB,LEO,2223.0,NOAA-15 (NOAA-K),Success
2005-05-20,Delta 2,Vandenberg AFB,LEO,2223.0,"NOAA-18 (NOAA-N, COSPAS-SARSAT)",Success
2009-02-06,Delta 2,Vandenberg AFB,LEO,1420.0,"NOAA-19 (NOAA-N Prime, COSPAS-SARSAT)",Success
2017-11-18,Delta 2,Vandenberg AFB,LEO,2294.0,NOAA-20 (JPSS-1),Success
2022-04-08,Qased,Shahroud Missile Range,LEO,15.0,Noor-2,Success
2020-09-28,Soyuz-2.1a,Plesetsk Cosmodrome,LEO,9.0,Norbi,Failure
2017-07-14,Soyuz-2.1a,Baikonur Cosmodrome,LEO,30.0,NorSat-1,Success
2017-07-14,Soyuz-2.1a,Baikonur Cosmodrome,LEO,16.0,NorSat-2,Success
2021-04-29,Vega W18,Guiana Space Center,LEO,15.0,NorSat-3,Success
2023-04-15,Falcon 9,Vandenberg AFB,LEO,35.0,NorSat-TD,Success
2018-09-16,PSLV,Satish Dhawan Space Centre,LEO,430.0,NovaSAR-1,Success
2011-10-28,Delta 2,Vandenberg AFB,LEO,2128.0,NPP (National Polar-orbiting Operational Environmental Satellite System [NPOESS]),Success
2019-06-25,Falcon Heavy,Cape Canaveral,LEO,85.0,NPSat-1 (Naval Postgraduate Satellite 1),Success
2020-06-13,Electron,Rocket Lab Launch Complex 1,LEO,,NROL RASR Smallsat-2 (USA 301),Success
2020-06-13,Electron,Rocket Lab Launch Complex 1,LEO,,NROL RASR Smallsat-3 (USA 302),Success
2020-06-13,Electron,Rocket Lab Launch Complex 1,LEO,,NROL RASR Smallsat-4 (USA 303),Success
2020-07-15,Minotaur 4,Wallops Island Flight Facility,LEO,,NROL-129 (USA 305),Success
2020-07-15,Minotaur 4,Wallops Island Flight Facility,LEO,,NROL-129 (USA 306),Success
2020-07-15,Minotaur 4,Wallops Island Flight Facility,LEO,,NROL-129 (USA 307),Success
2020-07-15,Minotaur 4,Wallops Island Flight Facility,LEO,,NROL-129 (USA 308),Success
2020-01-31,Electron,Rocket Lab Launch Complex 1,LEO,,NROL-151 (USA 294),Success
2022-07-13,Electron,Rocket Lab Launch Complex 1,LEO,55.0,NROL-162 (USA 334),Success
2022-08-04,Electron,Rocket Lab Launch Complex 1,LEO,100.0,NROL-199 (USA 335),Success
2017-05-01,Falcon 9,Cape Canaveral,LEO,,NROL-76 (USA 276),Failure
2022-04-17,Falcon 9,Vandenberg AFB,LEO,1000.0,NROL-85 (USA 327),Success
2022-02-02,Falcon 9,Vandenberg AFB,LEO,20000.0,NROL-86 (USA 326),Success
2019-07-05,Soyuz-2.1b,Vostochny Cosmodrome,LEO,8.0,NSLSat-1 ,Success
